date,rho,converged,n_iters
2018-03-12,0.7605918049812317,True,31
2018-03-13,0.7712845206260681,True,31
2018-03-14,0.7988395094871521,True,36
2018-03-15,0.7849485874176025,True,35
2018-03-16,0.6916300654411316,True,27
2018-03-19,0.7384268641471863,True,29
2018-03-20,0.7189713716506958,True,28
2018-03-21,0.6969148516654968,True,32
2018-03-22,0.7772055268287659,True,35
2018-03-23,0.7986381649971008,True,36
2018-03-26,0.7794918417930603,True,33
2018-03-27,0.7719799280166626,True,32
2018-03-28,0.7873077392578125,True,37
2018-03-29,0.7553777098655701,True,28
2018-04-02,0.7988113760948181,True,30
2018-04-03,0.7558424472808838,True,31
2018-04-04,0.7272084355354309,True,28
2018-04-05,0.75148606300354,True,32
2018-04-06,0.7585921883583069,True,32
2018-04-09,0.7459070086479187,True,29
2018-04-10,0.7536637187004089,True,29
2018-04-11,0.7383383512496948,True,31
2018-04-12,0.7382737398147583,True,29
2018-04-13,0.7263709902763367,True,29
2018-04-16,0.7318124175071716,True,26
2018-04-17,0.7394018173217773,True,28
2018-04-18,0.7397437691688538,True,30
2018-04-19,0.7453075051307678,True,27
2018-04-20,0.7284426689147949,True,26
2018-04-23,0.7383173108100891,True,29
2018-04-24,0.738612711429596,True,30
2018-04-25,0.7121407389640808,True,27
2018-04-26,0.7223443984985352,True,28
2018-04-27,0.7792537808418274,True,34
2018-04-30,0.7482725381851196,True,33
2018-05-01,0.761205792427063,True,28
2018-05-02,0.7979009747505188,True,30
2018-05-03,0.7958629727363586,True,35
2018-05-04,0.8105050325393677,True,40
2018-05-07,0.8086676597595215,True,25
2018-05-08,0.7441849112510681,True,26
2018-05-09,0.7738972902297974,True,29
2018-05-10,0.7846025228500366,True,33
2018-05-11,0.7531511187553406,True,27
2018-05-14,0.7925757169723511,True,32
2018-05-15,0.8115630149841309,True,30
2018-05-16,0.7794836759567261,True,29
2018-05-17,0.856809675693512,True,49
2018-05-18,0.8413308262825012,True,43
2018-05-21,0.7670304179191589,True,32
2018-05-22,0.7542439103126526,True,28
2018-05-23,0.7956992983818054,True,34
2018-05-24,0.7772641777992249,True,30
2018-05-25,0.7575281262397766,True,30
2018-05-29,0.7253820300102234,True,26
2018-05-30,0.7585654258728027,True,30
2018-05-31,0.7503732442855835,True,31
2018-06-01,0.7406131625175476,True,25
2018-06-04,0.7927348613739014,True,36
2018-06-05,0.8195411562919617,True,30
2018-06-06,0.8008289337158203,True,39
2018-06-07,0.8029071092605591,True,37
2018-06-08,0.7567329406738281,True,29
2018-06-11,0.8005532026290894,True,29
2018-06-12,0.7696333527565002,True,32
2018-06-13,0.7699206471443176,True,26
2018-06-14,0.8248701691627502,True,43
2018-06-15,0.7710110545158386,True,30
2018-06-18,0.7789129018783569,True,32
2018-06-19,0.7845234274864197,True,33
2018-06-20,0.7776681184768677,True,29
2018-06-21,0.7678689360618591,True,31
2018-06-22,0.8099493384361267,True,37
2018-06-25,0.7879873514175415,True,28
2018-06-26,0.8367388844490051,True,27
2018-06-27,0.7901746034622192,True,37
2018-06-28,0.776604175567627,True,36
2018-06-29,0.775908350944519,True,35
2018-07-02,0.8059667348861694,True,40
2018-07-03,0.7960939407348633,True,41
2018-07-05,0.7701495885848999,True,33
2018-07-06,0.8015168905258179,True,40
2018-07-09,0.8325164318084717,True,31
2018-07-10,0.8613599538803101,True,55
2018-07-11,0.7948099374771118,True,37
2018-07-12,0.8183721303939819,True,38
2018-07-13,0.8339739441871643,True,29
2018-07-16,0.7595678567886353,True,30
2018-07-17,0.8086550831794739,True,38
2018-07-18,0.7784405946731567,True,32
2018-07-19,0.813661515712738,True,38
2018-07-20,0.806300699710846,True,39
2018-07-23,0.7267768979072571,True,32
2018-07-24,0.6930034756660461,True,24
2018-07-25,0.673295795917511,True,28
2018-07-26,0.7695571780204773,True,30
2018-07-27,0.8220828175544739,True,44
2018-07-30,0.7614116668701172,True,35
2018-07-31,0.739962637424469,True,35
2018-08-01,0.7186635732650757,True,34
2018-08-02,0.769446611404419,True,31
2018-08-03,0.7156542539596558,True,25
2018-08-06,0.7460164427757263,True,33
2018-08-07,0.7976952791213989,True,34
2018-08-08,0.8212728500366211,True,39
2018-08-09,0.7475883364677429,True,31
2018-08-10,0.7175607681274414,True,26
2018-08-13,0.6947997212409973,True,28
2018-08-14,0.7153769135475159,True,27
2018-08-15,0.7825836539268494,True,28
2018-08-16,0.7628813982009888,True,33
2018-08-17,0.7541269659996033,True,33
2018-08-20,0.7539620995521545,True,32
2018-08-21,0.7628417015075684,True,36
2018-08-22,0.7885253429412842,True,40
2018-08-23,0.803588330745697,True,36
2018-08-24,0.7388246655464172,True,26
2018-08-27,0.8215004801750183,True,42
2018-08-28,0.6650394797325134,True,21
2018-08-29,0.623999297618866,True,21
2018-08-30,0.7049232721328735,True,24
2018-08-31,0.7064819931983948,True,21
2018-09-04,0.7377941608428955,True,20
2018-09-05,0.849190354347229,True,44
2018-09-06,0.6877663731575012,True,27
2018-09-07,0.7740696668624878,True,32
2018-09-10,0.7650494575500488,True,27
2018-09-11,0.8067205548286438,True,35
2018-09-12,0.9600151181221008,True,187
2018-09-13,0.7497978210449219,True,25
2018-09-14,0.7754738330841064,True,34
2018-09-17,0.8381123542785645,True,50
2018-09-18,0.7839367985725403,True,32
2018-09-19,0.7078045606613159,True,26
2018-09-20,0.7416139841079712,True,28
2018-09-21,0.7801336050033569,True,32
2018-09-24,0.7192537784576416,True,25
2018-09-25,0.7330880165100098,True,29
2018-09-26,0.7643269300460815,True,34
2018-09-27,0.7293236255645752,True,30
2018-09-28,0.7000921368598938,True,25
2018-10-01,0.729895830154419,True,29
2018-10-02,0.6491869688034058,True,22
2018-10-03,0.6403622031211853,True,23
2018-10-04,0.6524720191955566,True,22
2018-10-05,0.6107768416404724,True,20
2018-10-08,0.7097906470298767,True,23
2018-10-09,0.6742674112319946,True,23
2018-10-10,0.6770171523094177,True,27
2018-10-11,0.6987693905830383,True,25
2018-10-12,0.7098231911659241,True,28
2018-10-15,0.6942014694213867,True,26
2018-10-16,0.7304288744926453,True,28
2018-10-17,0.7076858878135681,True,25
2018-10-18,0.7228101491928101,True,28
2018-10-19,0.7048080563545227,True,24
2018-10-22,0.7225894927978516,True,28
2018-10-23,0.7443516850471497,True,30
2018-10-24,0.7563462853431702,True,33
2018-10-25,0.7674214243888855,True,35
2018-10-26,0.7977220416069031,True,30
2018-10-29,0.7778948545455933,True,31
2018-10-30,0.7083081603050232,True,26
2018-10-31,0.718754768371582,True,24
2018-11-01,0.6762440800666809,True,22
2018-11-02,0.666516900062561,True,21
2018-11-05,0.6639800071716309,True,19
2018-11-06,0.664028525352478,True,21
2018-11-07,0.659126341342926,True,22
2018-11-08,0.7014975547790527,True,25
2018-11-09,0.6484411358833313,True,20
2018-11-12,0.6213048696517944,True,20
2018-11-13,0.690302312374115,True,26
2018-11-14,0.6681249141693115,True,22
2018-11-15,0.6702523827552795,True,21
2018-11-16,0.6365368366241455,True,21
2018-11-19,0.6426859498023987,True,20
2018-11-20,0.6374428868293762,True,18
2018-11-21,0.6054155230522156,True,18
2018-11-23,0.6694490313529968,True,21
2018-11-26,0.6391335725784302,True,20
2018-11-27,0.6295392513275146,True,20
2018-11-28,0.6785054206848145,True,22
2018-11-29,0.6666432023048401,True,22
2018-11-30,0.6508496403694153,True,21
2018-12-03,0.680091917514801,True,23
2018-12-04,0.6807391047477722,True,24
2018-12-06,0.6836992502212524,True,24
2018-12-07,0.6666330099105835,True,22
2018-12-10,0.6318832635879517,True,20
2018-12-11,0.6637800931930542,True,22
2018-12-12,0.6395009756088257,True,20
2018-12-13,0.7104704976081848,True,25
2018-12-14,0.7115480303764343,True,25
2018-12-17,0.6787897348403931,True,23
2018-12-18,0.6816257834434509,True,23
2018-12-19,0.67644202709198,True,24
2018-12-20,0.7148109674453735,True,26
2018-12-21,0.7108181715011597,True,26
2018-12-24,0.6826478242874146,True,23
2018-12-26,0.7233194708824158,True,25
2018-12-27,0.6910698413848877,True,24
2018-12-28,0.6951742768287659,True,23
2018-12-31,0.6919115781784058,True,23
2019-01-02,0.6988793015480042,True,24
2019-01-03,0.697308361530304,True,24
2019-01-04,0.7081462144851685,True,22
2019-01-07,0.732516884803772,True,26
2019-01-08,0.7278531193733215,True,20
2019-01-09,0.7180495858192444,True,27
2019-01-10,0.7370213270187378,True,28
2019-01-11,0.7329878211021423,True,26
2019-01-14,0.6900728344917297,True,23
2019-01-15,0.7014201879501343,True,22
2019-01-16,0.7251785397529602,True,26
2019-01-17,0.6802677512168884,True,22
2019-01-18,0.667420506477356,True,24
2019-01-22,0.6869375705718994,True,26
2019-01-23,0.6980190277099609,True,24
2019-01-24,0.7301817536354065,True,30
2019-01-25,0.7325335144996643,True,29
2019-01-28,0.7997298240661621,True,37
2019-01-29,0.8181653022766113,True,34
2019-01-30,0.810060441493988,True,37
2019-01-31,0.8112875819206238,True,36
2019-02-01,0.7815801501274109,True,32
2019-02-04,0.6981781721115112,True,25
2019-02-05,0.6806891560554504,True,25
2019-02-06,0.6855185627937317,True,21
2019-02-07,0.7242952585220337,True,24
2019-02-08,0.7176191806793213,True,24
2019-02-11,0.7428961396217346,True,25
2019-02-12,0.6991735100746155,True,24
2019-02-13,0.6961438059806824,True,23
2019-02-14,0.6898598670959473,True,22
2019-02-15,0.6799643039703369,True,23
2019-02-19,0.6666289567947388,True,23
2019-02-20,0.6642259955406189,True,23
2019-02-21,0.6937659978866577,True,26
2019-02-22,0.6776981949806213,True,24
2019-02-25,0.7147076725959778,True,23
2019-02-26,0.7851616144180298,True,33
2019-02-27,0.770392656326294,True,31
2019-02-28,0.7332829236984253,True,29
2019-03-01,0.7809228897094727,True,36
2019-03-04,0.7650313973426819,True,28
2019-03-05,0.7904357314109802,True,29
2019-03-06,0.8007522821426392,True,38
2019-03-07,0.7819586396217346,True,35
2019-03-08,0.7414203882217407,True,28
2019-03-11,0.7650486826896667,True,31
2019-03-12,0.7626844048500061,True,29
2019-03-13,0.7278274893760681,True,25
2019-03-14,0.7435570955276489,True,25
2019-03-15,0.7573122978210449,True,23
2019-03-18,0.7462189197540283,True,27
2019-03-19,0.7523200511932373,True,27
2019-03-20,0.7425397038459778,True,28
2019-03-21,0.715068519115448,True,24
2019-03-22,0.7007496953010559,True,26
2019-03-25,0.7302775382995605,True,24
2019-03-26,0.7063755393028259,True,24
2019-03-27,0.7207598686218262,True,28
2019-03-28,0.7190070748329163,True,29
2019-03-29,0.7177863717079163,True,28
2019-04-01,0.7500820159912109,True,30
2019-04-02,0.7382258176803589,True,30
2019-04-03,0.7240926027297974,True,29
2019-04-04,0.7339274883270264,True,31
2019-04-05,0.7267594933509827,True,26
2019-04-08,0.7122440934181213,True,23
2019-04-09,0.7118510007858276,True,29
2019-04-10,0.7158172130584717,True,26
2019-04-11,0.7978994250297546,True,39
2019-04-12,0.7391542196273804,True,31
2019-04-15,0.7674151659011841,True,28
2019-04-16,0.7705487012863159,True,32
2019-04-17,0.7919935584068298,True,38
2019-04-18,0.8495913147926331,True,46
2019-04-22,0.8170539736747742,True,41
2019-04-23,0.7623459100723267,True,32
2019-04-24,0.7636743187904358,True,25
2019-04-25,0.7742623090744019,True,32
2019-04-26,0.7107200026512146,True,31
2019-04-29,0.7577770948410034,True,30
2019-04-30,0.7723567485809326,True,32
2019-05-01,0.7587721347808838,True,32
2019-05-02,0.7258939743041992,True,24
2019-05-03,0.8090512752532959,True,40
2019-05-06,0.7954450845718384,True,36
2019-05-07,0.7198606729507446,True,27
2019-05-08,0.7007189989089966,True,24
2019-05-09,0.7406129837036133,True,29
2019-05-10,0.7062492370605469,True,28
2019-05-13,0.8711410760879517,True,43
2019-05-14,0.8240094780921936,True,38
2019-05-15,0.8327033519744873,True,41
2019-05-16,0.78902268409729,True,37
2019-05-17,0.8246548175811768,True,44
2019-05-20,0.787047266960144,True,36
2019-05-21,0.7445406317710876,True,30
2019-05-22,0.7437074780464172,True,25
2019-05-23,0.7470864057540894,True,28
2019-05-24,0.7319456338882446,True,30
2019-05-28,0.7772200703620911,True,30
2019-05-29,0.7466520071029663,True,28
2019-05-30,0.789757251739502,True,37
2019-05-31,0.7843829989433289,True,34
2019-06-03,0.7195462584495544,True,30
2019-06-04,0.7477970719337463,True,28
2019-06-05,0.7646284699440002,True,32
2019-06-06,0.7467584013938904,True,29
2019-06-07,0.7304148077964783,True,27
2019-06-10,0.7790558934211731,True,33
2019-06-11,0.7922135591506958,True,37
2019-06-12,0.7456040978431702,True,32
2019-06-13,0.7687916159629822,True,33
2019-06-14,0.764851987361908,True,33
2019-06-17,0.7717797756195068,True,34
2019-06-18,0.7754737138748169,True,35
2019-06-19,0.751293957233429,True,30
2019-06-20,0.7408378720283508,True,29
2019-06-21,0.7097086310386658,True,26
2019-06-24,0.7487032413482666,True,21
2019-06-25,0.7779659628868103,True,31
2019-06-26,0.7987653017044067,True,37
2019-06-27,0.7970569133758545,True,32
2019-06-28,0.8054328560829163,True,30
2019-07-01,0.7771653532981873,True,29
2019-07-02,0.719723641872406,True,28
2019-07-03,0.7473492622375488,True,32
2019-07-05,0.7850492596626282,True,35
2019-07-08,0.7881895899772644,True,32
2019-07-09,0.780121922492981,True,31
2019-07-10,0.7819594740867615,True,32
2019-07-11,0.7803214192390442,True,26
2019-07-12,0.7663083672523499,True,31
2019-07-15,0.7940598726272583,True,30
2019-07-16,0.8015990853309631,True,37
2019-07-17,0.803831160068512,True,40
2019-07-18,0.7602113485336304,True,28
2019-07-19,0.8064145445823669,True,39
2019-07-22,0.8365625143051147,True,44
2019-07-23,0.8290590047836304,True,45
2019-07-24,0.8262696266174316,True,35
2019-07-25,0.7909265160560608,True,33
2019-07-26,0.8296838402748108,True,31
2019-07-29,0.8494409322738647,True,47
2019-07-30,0.8471648693084717,True,39
2019-07-31,0.8441470265388489,True,31
2019-08-01,0.8208369612693787,True,43
2019-08-02,0.8233860731124878,True,44
2019-08-05,0.7021613717079163,True,28
2019-08-06,0.7120242714881897,True,27
2019-08-07,0.7211652398109436,True,28
2019-08-08,0.7062812447547913,True,24
2019-08-09,0.728990375995636,True,32
2019-08-12,0.7270311117172241,True,29
2019-08-13,0.7157716155052185,True,28
2019-08-14,0.7150304317474365,True,29
2019-08-15,0.7056335806846619,True,26
2019-08-16,0.7454416155815125,True,29
2019-08-19,0.7366772294044495,True,33
2019-08-20,0.7543667554855347,True,34
2019-08-21,0.7495247721672058,True,30
2019-08-22,0.729391872882843,True,27
2019-08-23,0.7722655534744263,True,32
2019-08-26,0.7873785495758057,True,34
2019-08-27,0.7712711095809937,True,27
2019-08-28,0.7734691500663757,True,32
2019-08-29,0.7414646744728088,True,31
2019-08-30,0.7525131106376648,True,30
2019-09-03,0.811496376991272,True,39
2019-09-04,0.757512092590332,True,34
2019-09-05,0.7393457293510437,True,32
2019-09-06,0.7071201801300049,True,26
2019-09-09,0.6729431748390198,True,24
2019-09-10,0.6992383599281311,True,26
2019-09-11,0.7086968421936035,True,26
2019-09-12,0.6663997173309326,True,23
2019-09-13,0.6490775942802429,True,22
2019-09-16,0.6738595962524414,True,22
2019-09-17,0.6675997376441956,True,23
2019-09-18,0.6723548173904419,True,24
2019-09-19,0.6617551445960999,True,25
2019-09-20,0.6944209933280945,True,26
2019-09-23,0.6991157531738281,True,24
2019-09-24,0.6914166212081909,True,25
2019-09-25,0.7252631783485413,True,25
2019-09-26,0.710881769657135,True,24
2019-09-27,0.7188968658447266,True,26
2019-09-30,0.6994847655296326,True,24
2019-10-01,0.7268072962760925,True,28
